T:0.008	nS:9850	nQ:0	nE:0	nI:150	nP:0	nR:0	nF:0	node:[2659]	I -> R
T:61.528	nS:5682	nQ:1836	nE:414	nI:340	nP:81	nR:3476	nF:7	node:[830]	S -> E
T:61.529	nS:5681	nQ:1836	nE:415	nI:340	nP:81	nR:3476	nF:7	node:[6999]	S -> E
T:61.530	nS:5680	nQ:1836	nE:416	nI:340	nP:81	nR:3476	nF:7	node:[6362]	E -> I
T:61.541	nS:5680	nQ:1836	nE:415	nI:341	nP:81	nR:3476	nF:7	node:[6531]	I -> R
T:61.545	nS:5680	nQ:1836	nE:415	nI:340	nP:81	nR:3477	nF:7	node:[8530]	E -> I
T:61.565	nS:5680	nQ:1836	nE:414	nI:341	nP:81	nR:3477	nF:7	node:[3206]	E -> I
T:61.585	nS:5680	nQ:1836	nE:413	nI:342	nP:81	nR:3477	nF:7	node:[9691]	S -> E
T:61.591	nS:5679	nQ:1836	nE:414	nI:342	nP:81	nR:3477	nF:7	node:[5878]	I -> R
T:61.591	nS:5679	nQ:1836	nE:414	nI:341	nP:81	nR:3478	nF:7	node:[9895]	I -> R
T:61.591	nS:5679	nQ:1836	nE:414	nI:340	nP:81	nR:3479	nF:7	node:[9649]	I -> R
T:61.593	nS:5679	nQ:1836	nE:414	nI:339	nP:81	nR:3480	nF:7	node:[8006]	E -> I
T:61.597	nS:5679	nQ:1836	nE:413	nI:340	nP:81	nR:3480	nF:7	node:[67]	E -> I
T:61.612	nS:5679	nQ:1836	nE:412	nI:341	nP:81	nR:3480	nF:7	node:[2045]	S -> E
T:61.615	nS:5678	nQ:1836	nE:413	nI:341	nP:81	nR:3480	nF:7	node:[209]	I -> P
T:61.616	nS:5678	nQ:1890	nE:413	nI:340	nP:82	nR:3480	nF:7	node:[9228]	S -> E
T:61.620	nS:5677	nQ:1890	nE:414	nI:340	nP:82	nR:3480	nF:7	node:[7449]	I -> R
T:61.627	nS:5677	nQ:1890	nE:414	nI:339	nP:82	nR:3481	nF:7	node:[6340]	E -> I
T:61.629	nS:5677	nQ:1890	nE:413	nI:340	nP:82	nR:3481	nF:7	node:[9228]	E -> I
T:61.635	nS:5677	nQ:1890	nE:412	nI:341	nP:82	nR:3481	nF:7	node:[2945]	I -> P
T:61.641	nS:5677	nQ:1907	nE:412	nI:340	nP:83	nR:3481	nF:7	node:[6192]	S -> E
T:61.641	nS:5676	nQ:1907	nE:413	nI:340	nP:83	nR:3481	nF:7	node:[6218]	E -> I
T:61.643	nS:5676	nQ:1907	nE:412	nI:341	nP:83	nR:3481	nF:7	node:[997]	I -> R
T:61.644	nS:5676	nQ:1907	nE:412	nI:340	nP:83	nR:3482	nF:7	node:[2240]	S -> E
T:61.645	nS:5675	nQ:1907	nE:413	nI:340	nP:83	nR:3482	nF:7	node:[436]	E -> I
T:61.646	nS:5675	nQ:1907	nE:412	nI:341	nP:83	nR:3482	nF:7	node:[2237]	E -> I
T:61.650	nS:5675	nQ:1907	nE:411	nI:342	nP:83	nR:3482	nF:7	node:[6555]	P -> R
T:61.651	nS:5675	nQ:1907	nE:411	nI:342	nP:82	nR:3483	nF:7	node:[3773]	S -> E
T:61.655	nS:5674	nQ:1907	nE:412	nI:342	nP:82	nR:3483	nF:7	node:[8786]	P -> R
T:61.662	nS:5674	nQ:1907	nE:412	nI:342	nP:81	nR:3484	nF:7	node:[1976]	P -> R
T:61.666	nS:5674	nQ:1907	nE:412	nI:342	nP:80	nR:3485	nF:7	node:[4662]	I -> P
T:61.666	nS:5674	nQ:1916	nE:412	nI:341	nP:81	nR:3485	nF:7	node:[7472]	E -> I
T:61.670	nS:5674	nQ:1916	nE:411	nI:342	nP:81	nR:3485	nF:7	node:[5571]	E -> I
T:61.672	nS:5674	nQ:1916	nE:410	nI:343	nP:81	nR:3485	nF:7	node:[5240]	S -> E
T:61.678	nS:5673	nQ:1916	nE:411	nI:343	nP:81	nR:3485	nF:7	node:[2643]	I -> R
T:61.690	nS:5673	nQ:1916	nE:411	nI:342	nP:81	nR:3486	nF:7	node:[1983]	I -> P
T:61.693	nS:5673	nQ:1923	nE:411	nI:341	nP:82	nR:3486	nF:7	node:[8555]	S -> E
T:61.694	nS:5672	nQ:1923	nE:412	nI:341	nP:82	nR:3486	nF:7	node:[4250]	P -> R
T:61.694	nS:5672	nQ:1923	nE:412	nI:341	nP:81	nR:3487	nF:7	node:[4304]	E -> I
T:61.696	nS:5672	nQ:1923	nE:411	nI:342	nP:81	nR:3487	nF:7	node:[609]	I -> R
T:61.698	nS:5672	nQ:1923	nE:411	nI:341	nP:81	nR:3488	nF:7	node:[6052]	I -> P
T:61.703	nS:5672	nQ:1930	nE:411	nI:340	nP:82	nR:3488	nF:7	node:[1062]	E -> I
T:61.704	nS:5672	nQ:1930	nE:410	nI:341	nP:82	nR:3488	nF:7	node:[7575]	S -> E
T:61.710	nS:5671	nQ:1930	nE:411	nI:341	nP:82	nR:3488	nF:7	node:[9543]	E -> I
T:61.710	nS:5671	nQ:1930	nE:410	nI:342	nP:82	nR:3488	nF:7	node:[8007]	E -> I
T:61.710	nS:5671	nQ:1930	nE:409	nI:343	nP:82	nR:3488	nF:7	node:[1067]	E -> I
T:61.716	nS:5671	nQ:1930	nE:408	nI:344	nP:82	nR:3488	nF:7	node:[5497]	S -> E
T:61.718	nS:5670	nQ:1930	nE:409	nI:344	nP:82	nR:3488	nF:7	node:[709]	S -> E
T:61.719	nS:5669	nQ:1930	nE:410	nI:344	nP:82	nR:3488	nF:7	node:[1925]	I -> R
T:61.719	nS:5669	nQ:1930	nE:410	nI:343	nP:82	nR:3489	nF:7	node:[9517]	E -> I
T:61.720	nS:5669	nQ:1930	nE:409	nI:344	nP:82	nR:3489	nF:7	node:[7705]	I -> R
T:61.720	nS:5669	nQ:1930	nE:409	nI:343	nP:82	nR:3490	nF:7	node:[4213]	S -> E
T:61.727	nS:5668	nQ:1930	nE:410	nI:343	nP:82	nR:3490	nF:7	node:[3207]	S -> E
T:61.736	nS:5667	nQ:1930	nE:411	nI:343	nP:82	nR:3490	nF:7	node:[8822]	E -> I
T:61.737	nS:5667	nQ:1930	nE:410	nI:344	nP:82	nR:3490	nF:7	node:[4790]	E -> I
T:61.739	nS:5667	nQ:1930	nE:409	nI:345	nP:82	nR:3490	nF:7	node:[128]	I -> R
T:61.739	nS:5667	nQ:1930	nE:409	nI:344	nP:82	nR:3491	nF:7	node:[7630]	I -> P
T:61.744	nS:5667	nQ:1934	nE:409	nI:343	nP:83	nR:3491	nF:7	node:[1815]	S -> E
T:61.746	nS:5666	nQ:1934	nE:410	nI:343	nP:83	nR:3491	nF:7	node:[9824]	S -> E
T:61.746	nS:5665	nQ:1934	nE:411	nI:343	nP:83	nR:3491	nF:7	node:[3933]	E -> I
T:61.747	nS:5665	nQ:1934	nE:410	nI:344	nP:83	nR:3491	nF:7	node:[3681]	S -> E
T:61.749	nS:5664	nQ:1934	nE:411	nI:344	nP:83	nR:3491	nF:7	node:[8116]	E -> I
T:61.750	nS:5664	nQ:1934	nE:410	nI:345	nP:83	nR:3491	nF:7	node:[1815]	E -> I
T:61.755	nS:5664	nQ:1934	nE:409	nI:346	nP:83	nR:3491	nF:7	node:[3933]	I -> P
T:61.757	nS:5664	nQ:1940	nE:409	nI:345	nP:84	nR:3491	nF:7	node:[931]	S -> E
T:61.758	nS:5663	nQ:1940	nE:410	nI:345	nP:84	nR:3491	nF:7	node:[1091]	S -> E
T:61.763	nS:5662	nQ:1940	nE:411	nI:345	nP:84	nR:3491	nF:7	node:[8853]	E -> I
T:61.764	nS:5662	nQ:1940	nE:410	nI:346	nP:84	nR:3491	nF:7	node:[8116]	I -> R
T:61.765	nS:5662	nQ:1940	nE:410	nI:345	nP:84	nR:3492	nF:7	node:[9183]	E -> I
T:61.771	nS:5662	nQ:1940	nE:409	nI:346	nP:84	nR:3492	nF:7	node:[7438]	S -> E
T:61.777	nS:5661	nQ:1940	nE:410	nI:346	nP:84	nR:3492	nF:7	node:[387]	I -> P
T:61.783	nS:5661	nQ:1977	nE:410	nI:345	nP:85	nR:3492	nF:7	node:[3029]	E -> I
T:61.786	nS:5661	nQ:1977	nE:409	nI:346	nP:85	nR:3492	nF:7	node:[457]	E -> I
T:61.792	nS:5661	nQ:1977	nE:408	nI:347	nP:85	nR:3492	nF:7	node:[111]	E -> I
T:61.792	nS:5661	nQ:1977	nE:407	nI:348	nP:85	nR:3492	nF:7	node:[8379]	S -> E
T:61.793	nS:5660	nQ:1977	nE:408	nI:348	nP:85	nR:3492	nF:7	node:[6988]	E -> I
T:61.797	nS:5660	nQ:1977	nE:407	nI:349	nP:85	nR:3492	nF:7	node:[6902]	S -> E
T:61.800	nS:5659	nQ:1977	nE:408	nI:349	nP:85	nR:3492	nF:7	node:[6537]	I -> R
T:61.804	nS:5659	nQ:1977	nE:408	nI:348	nP:85	nR:3493	nF:7	node:[5391]	I -> R
T:61.809	nS:5659	nQ:1977	nE:408	nI:347	nP:85	nR:3494	nF:7	node:[6907]	E -> I
T:61.812	nS:5659	nQ:1977	nE:407	nI:348	nP:85	nR:3494	nF:7	node:[6907]	I -> R
T:61.812	nS:5659	nQ:1977	nE:407	nI:347	nP:85	nR:3495	nF:7	node:[7946]	E -> I
T:61.815	nS:5659	nQ:1977	nE:406	nI:348	nP:85	nR:3495	nF:7	node:[9262]	I -> R
T:61.818	nS:5659	nQ:1977	nE:406	nI:347	nP:85	nR:3496	nF:7	node:[9470]	P -> R
T:61.818	nS:5659	nQ:1977	nE:406	nI:347	nP:84	nR:3497	nF:7	node:[4564]	I -> R
T:61.822	nS:5659	nQ:1977	nE:406	nI:346	nP:84	nR:3498	nF:7	node:[4053]	S -> E
T:61.823	nS:5658	nQ:1977	nE:407	nI:346	nP:84	nR:3498	nF:7	node:[1360]	E -> I
T:61.831	nS:5658	nQ:1977	nE:406	nI:347	nP:84	nR:3498	nF:7	node:[7337]	I -> P
T:61.832	nS:5658	nQ:1985	nE:406	nI:346	nP:85	nR:3498	nF:7	node:[5141]	I -> R
T:61.837	nS:5658	nQ:1985	nE:406	nI:345	nP:85	nR:3499	nF:7	node:[3899]	S -> E
T:61.838	nS:5657	nQ:1985	nE:407	nI:345	nP:85	nR:3499	nF:7	node:[7720]	I -> P
T:61.844	nS:5657	nQ:1991	nE:407	nI:344	nP:86	nR:3499	nF:7	node:[1268]	E -> I
T:61.845	nS:5657	nQ:1991	nE:406	nI:345	nP:86	nR:3499	nF:7	node:[4824]	P -> R
T:61.847	nS:5657	nQ:1991	nE:406	nI:345	nP:85	nR:3500	nF:7	node:[524]	I -> R
T:61.852	nS:5657	nQ:1991	nE:406	nI:344	nP:85	nR:3501	nF:7	node:[6827]	I -> R
T:61.858	nS:5657	nQ:1991	nE:406	nI:343	nP:85	nR:3502	nF:7	node:[7902]	S -> E
T:61.861	nS:5656	nQ:1991	nE:407	nI:343	nP:85	nR:3502	nF:7	node:[8038]	S -> E
T:61.861	nS:5655	nQ:1991	nE:408	nI:343	nP:85	nR:3502	nF:7	node:[830]	E -> I
T:61.866	nS:5655	nQ:1991	nE:407	nI:344	nP:85	nR:3502	nF:7	node:[1865]	I -> P
T:61.881	nS:5655	nQ:2007	nE:407	nI:343	nP:86	nR:3502	nF:7	node:[5660]	S -> E
T:61.888	nS:5654	nQ:2007	nE:408	nI:343	nP:86	nR:3502	nF:7	node:[8547]	E -> I
T:61.896	nS:5654	nQ:2007	nE:407	nI:344	nP:86	nR:3502	nF:7	node:[2189]	E -> I
T:61.899	nS:5654	nQ:2007	nE:406	nI:345	nP:86	nR:3502	nF:7	node:[1967]	I -> R
T:61.899	nS:5654	nQ:2007	nE:406	nI:344	nP:86	nR:3503	nF:7	node:[8453]	I -> R
T:61.900	nS:5654	nQ:2007	nE:406	nI:343	nP:86	nR:3504	nF:7	node:[4985]	E -> I
T:61.902	nS:5654	nQ:2007	nE:405	nI:344	nP:86	nR:3504	nF:7	node:[5336]	I -> R
T:61.913	nS:5654	nQ:2007	nE:405	nI:343	nP:86	nR:3505	nF:7	node:[1872]	S -> E
T:61.916	nS:5653	nQ:2007	nE:406	nI:343	nP:86	nR:3505	nF:7	node:[4574]	S -> E
T:61.921	nS:5652	nQ:2007	nE:407	nI:343	nP:86	nR:3505	nF:7	node:[4326]	S -> E
T:61.923	nS:5651	nQ:2007	nE:408	nI:343	nP:86	nR:3505	nF:7	node:[6196]	I -> R
T:61.936	nS:5651	nQ:2007	nE:408	nI:342	nP:86	nR:3506	nF:7	node:[1580]	S -> E
T:61.943	nS:5650	nQ:2007	nE:409	nI:342	nP:86	nR:3506	nF:7	node:[7825]	I -> R
T:61.952	nS:5650	nQ:2007	nE:409	nI:341	nP:86	nR:3507	nF:7	node:[8096]	S -> E
T:61.953	nS:5649	nQ:2007	nE:410	nI:341	nP:86	nR:3507	nF:7	node:[652]	S -> E
T:61.957	nS:5648	nQ:2007	nE:411	nI:341	nP:86	nR:3507	nF:7	node:[6035]	I -> R
T:61.959	nS:5648	nQ:2007	nE:411	nI:340	nP:86	nR:3508	nF:7	node:[7902]	E -> I
T:61.960	nS:5648	nQ:2007	nE:410	nI:341	nP:86	nR:3508	nF:7	node:[2061]	S -> E
T:61.961	nS:5647	nQ:2007	nE:411	nI:341	nP:86	nR:3508	nF:7	node:[3773]	E -> I
T:61.963	nS:5647	nQ:2007	nE:410	nI:342	nP:86	nR:3508	nF:7	node:[4113]	E -> I
T:61.966	nS:5647	nQ:2007	nE:409	nI:343	nP:86	nR:3508	nF:7	node:[7722]	E -> I
T:61.972	nS:5647	nQ:2007	nE:408	nI:344	nP:86	nR:3508	nF:7	node:[6227]	E -> I
T:61.973	nS:5647	nQ:2007	nE:407	nI:345	nP:86	nR:3508	nF:7	node:[1244]	I -> R
T:61.975	nS:5647	nQ:2007	nE:407	nI:344	nP:86	nR:3509	nF:7	node:[8477]	P -> R
T:61.976	nS:5647	nQ:2007	nE:407	nI:344	nP:85	nR:3510	nF:7	node:[5494]	E -> I
T:61.977	nS:5647	nQ:2007	nE:406	nI:345	nP:85	nR:3510	nF:7	node:[9610]	E -> I
T:61.978	nS:5647	nQ:2007	nE:405	nI:346	nP:85	nR:3510	nF:7	node:[323]	P -> R
T:61.982	nS:5647	nQ:2007	nE:405	nI:346	nP:84	nR:3511	nF:7	node:[8540]	S -> E
T:61.991	nS:5646	nQ:2007	nE:406	nI:346	nP:84	nR:3511	nF:7	node:[6056]	S -> E
T:61.995	nS:5645	nQ:2007	nE:407	nI:346	nP:84	nR:3511	nF:7	node:[5240]	E -> I
T:61.997	nS:5645	nQ:2007	nE:406	nI:347	nP:84	nR:3511	nF:7	node:[8190]	E -> I
T:62.003	nS:5645	nQ:2007	nE:405	nI:348	nP:84	nR:3511	nF:7	node:[4286]	I -> R
T:62.005	nS:5645	nQ:2007	nE:405	nI:347	nP:84	nR:3512	nF:7	node:[472]	E -> I
T:62.019	nS:5645	nQ:1680	nE:404	nI:348	nP:84	nR:3512	nF:7	node:[4204]	P -> R
T:62.029	nS:5645	nQ:1680	nE:404	nI:348	nP:83	nR:3513	nF:7	node:[5167]	E -> I
T:62.046	nS:5645	nQ:1680	nE:403	nI:349	nP:83	nR:3513	nF:7	node:[53]	S -> E
T:62.046	nS:5644	nQ:1680	nE:404	nI:349	nP:83	nR:3513	nF:7	node:[4672]	S -> E
T:62.056	nS:5643	nQ:1680	nE:405	nI:349	nP:83	nR:3513	nF:7	node:[1062]	I -> R
T:62.060	nS:5643	nQ:1680	nE:405	nI:348	nP:83	nR:3514	nF:7	node:[9583]	I -> R
T:62.063	nS:5643	nQ:1680	nE:405	nI:347	nP:83	nR:3515	nF:7	node:[6056]	E -> I
T:62.065	nS:5643	nQ:1680	nE:404	nI:348	nP:83	nR:3515	nF:7	node:[640]	E -> I
T:62.071	nS:5643	nQ:1680	nE:403	nI:349	nP:83	nR:3515	nF:7	node:[3806]	E -> I
T:62.076	nS:5643	nQ:1680	nE:402	nI:350	nP:83	nR:3515	nF:7	node:[4951]	E -> I
T:62.079	nS:5643	nQ:1680	nE:401	nI:351	nP:83	nR:3515	nF:7	node:[1830]	I -> R
T:62.096	nS:5643	nQ:1680	nE:401	nI:350	nP:83	nR:3516	nF:7	node:[3718]	S -> E
T:62.099	nS:5642	nQ:1680	nE:402	nI:350	nP:83	nR:3516	nF:7	node:[5476]	I -> R
T:62.101	nS:5642	nQ:1680	nE:402	nI:349	nP:83	nR:3517	nF:7	node:[3317]	E -> I
T:62.113	nS:5642	nQ:1680	nE:401	nI:350	nP:83	nR:3517	nF:7	node:[7662]	E -> I
T:62.125	nS:5642	nQ:1680	nE:400	nI:351	nP:83	nR:3517	nF:7	node:[2529]	I -> R
T:62.130	nS:5642	nQ:1680	nE:400	nI:350	nP:83	nR:3518	nF:7	node:[2461]	E -> I
T:62.133	nS:5642	nQ:1680	nE:399	nI:351	nP:83	nR:3518	nF:7	node:[8540]	E -> I
T:62.135	nS:5642	nQ:1680	nE:398	nI:352	nP:83	nR:3518	nF:7	node:[145]	S -> E
T:62.140	nS:5641	nQ:1680	nE:399	nI:352	nP:83	nR:3518	nF:7	node:[9099]	E -> I
T:62.144	nS:5641	nQ:1680	nE:398	nI:353	nP:83	nR:3518	nF:7	node:[408]	I -> R
T:62.147	nS:5641	nQ:1680	nE:398	nI:352	nP:83	nR:3519	nF:7	node:[2080]	S -> E
T:62.148	nS:5640	nQ:1680	nE:399	nI:352	nP:83	nR:3519	nF:7	node:[6575]	S -> E
T:62.148	nS:5639	nQ:1680	nE:400	nI:352	nP:83	nR:3519	nF:7	node:[8190]	I -> R
T:62.153	nS:5639	nQ:1680	nE:400	nI:351	nP:83	nR:3520	nF:7	node:[8560]	S -> E
T:62.155	nS:5638	nQ:1680	nE:401	nI:351	nP:83	nR:3520	nF:7	node:[4799]	S -> E
T:62.162	nS:5637	nQ:1680	nE:402	nI:351	nP:83	nR:3520	nF:7	node:[4089]	I -> R
T:62.180	nS:5637	nQ:1680	nE:402	nI:350	nP:83	nR:3521	nF:7	node:[6944]	S -> E
T:62.185	nS:5636	nQ:1680	nE:403	nI:350	nP:83	nR:3521	nF:7	node:[1924]	E -> I
T:62.185	nS:5636	nQ:1680	nE:402	nI:351	nP:83	nR:3521	nF:7	node:[1007]	S -> E
T:62.185	nS:5635	nQ:1680	nE:403	nI:351	nP:83	nR:3521	nF:7	node:[457]	I -> R
T:62.189	nS:5635	nQ:1680	nE:403	nI:350	nP:83	nR:3522	nF:7	node:[8922]	E -> I
T:62.194	nS:5635	nQ:1680	nE:402	nI:351	nP:83	nR:3522	nF:7	node:[3806]	I -> P
T:62.199	nS:5635	nQ:1687	nE:402	nI:350	nP:84	nR:3522	nF:7	node:[5343]	S -> E
T:62.200	nS:5634	nQ:1687	nE:403	nI:350	nP:84	nR:3522	nF:7	node:[4752]	P -> R
T:62.201	nS:5634	nQ:1687	nE:403	nI:350	nP:83	nR:3523	nF:7	node:[993]	S -> E
T:62.202	nS:5633	nQ:1687	nE:404	nI:350	nP:83	nR:3523	nF:7	node:[4447]	E -> I
T:62.203	nS:5633	nQ:1687	nE:403	nI:351	nP:83	nR:3523	nF:7	node:[5283]	I -> R
T:62.204	nS:5633	nQ:1687	nE:403	nI:350	nP:83	nR:3524	nF:7	node:[3909]	I -> R
T:62.207	nS:5633	nQ:1687	nE:403	nI:349	nP:83	nR:3525	nF:7	node:[2600]	I -> R
T:62.210	nS:5633	nQ:1687	nE:403	nI:348	nP:83	nR:3526	nF:7	node:[5077]	P -> R
T:62.214	nS:5633	nQ:1687	nE:403	nI:348	nP:82	nR:3527	nF:7	node:[7175]	E -> I
T:62.214	nS:5633	nQ:1687	nE:402	nI:349	nP:82	nR:3527	nF:7	node:[4179]	E -> I
T:62.216	nS:5633	nQ:1687	nE:401	nI:350	nP:82	nR:3527	nF:7	node:[3140]	P -> R
T:62.221	nS:5633	nQ:1687	nE:401	nI:350	nP:81	nR:3528	nF:7	node:[785]	E -> I
T:62.224	nS:5633	nQ:1687	nE:400	nI:351	nP:81	nR:3528	nF:7	node:[5376]	P -> R
T:62.228	nS:5633	nQ:1687	nE:400	nI:351	nP:80	nR:3529	nF:7	node:[9094]	I -> R
T:62.232	nS:5633	nQ:1687	nE:400	nI:350	nP:80	nR:3530	nF:7	node:[8706]	S -> E
T:62.232	nS:5632	nQ:1687	nE:401	nI:350	nP:80	nR:3530	nF:7	node:[4425]	E -> I
T:62.234	nS:5632	nQ:1687	nE:400	nI:351	nP:80	nR:3530	nF:7	node:[6408]	I -> R
T:62.234	nS:5632	nQ:1687	nE:400	nI:350	nP:80	nR:3531	nF:7	node:[5649]	E -> I
T:62.236	nS:5632	nQ:1687	nE:399	nI:351	nP:80	nR:3531	nF:7	node:[4718]	S -> E
T:62.242	nS:5631	nQ:1687	nE:400	nI:351	nP:80	nR:3531	nF:7	node:[5704]	E -> I
T:62.249	nS:5631	nQ:1687	nE:399	nI:352	nP:80	nR:3531	nF:7	node:[1494]	I -> R
T:62.251	nS:5631	nQ:1687	nE:399	nI:351	nP:80	nR:3532	nF:7	node:[7834]	S -> E
T:62.254	nS:5630	nQ:1687	nE:400	nI:351	nP:80	nR:3532	nF:7	node:[1242]	S -> E
T:62.259	nS:5629	nQ:1687	nE:401	nI:351	nP:80	nR:3532	nF:7	node:[4696]	S -> E
T:62.261	nS:5628	nQ:1687	nE:402	nI:351	nP:80	nR:3532	nF:7	node:[5740]	E -> I
T:62.262	nS:5628	nQ:1687	nE:401	nI:352	nP:80	nR:3532	nF:7	node:[2020]	P -> R
T:62.263	nS:5628	nQ:1687	nE:401	nI:352	nP:79	nR:3533	nF:7	node:[5090]	I -> R
T:62.268	nS:5628	nQ:1687	nE:401	nI:351	nP:79	nR:3534	nF:7	node:[2530]	S -> E
T:62.268	nS:5627	nQ:1687	nE:402	nI:351	nP:79	nR:3534	nF:7	node:[8707]	E -> I
T:62.269	nS:5627	nQ:1687	nE:401	nI:352	nP:79	nR:3534	nF:7	node:[7093]	E -> I
T:62.278	nS:5627	nQ:1687	nE:400	nI:353	nP:79	nR:3534	nF:7	node:[2111]	E -> I
T:62.292	nS:5627	nQ:1687	nE:399	nI:354	nP:79	nR:3534	nF:7	node:[6532]	I -> R
T:62.292	nS:5627	nQ:1687	nE:399	nI:353	nP:79	nR:3535	nF:7	node:[1143]	S -> E
T:62.293	nS:5626	nQ:1687	nE:400	nI:353	nP:79	nR:3535	nF:7	node:[287]	I -> R
T:62.299	nS:5626	nQ:1687	nE:400	nI:352	nP:79	nR:3536	nF:7	node:[1392]	E -> I
T:62.299	nS:5626	nQ:1687	nE:399	nI:353	nP:79	nR:3536	nF:7	node:[9398]	I -> R
T:62.302	nS:5626	nQ:1687	nE:399	nI:352	nP:79	nR:3537	nF:7	node:[5017]	I -> R
T:62.303	nS:5626	nQ:1687	nE:399	nI:351	nP:79	nR:3538	nF:7	node:[3480]	I -> R
T:62.308	nS:5626	nQ:1687	nE:399	nI:350	nP:79	nR:3539	nF:7	node:[5611]	S -> E
T:62.311	nS:5625	nQ:1687	nE:400	nI:350	nP:79	nR:3539	nF:7	node:[1762]	E -> I
T:62.314	nS:5625	nQ:1687	nE:399	nI:351	nP:79	nR:3539	nF:7	node:[9255]	P -> R
T:62.322	nS:5625	nQ:1687	nE:399	nI:351	nP:78	nR:3540	nF:7	node:[6228]	E -> I
T:62.325	nS:5625	nQ:1687	nE:398	nI:352	nP:78	nR:3540	nF:7	node:[8419]	E -> I
T:62.328	nS:5625	nQ:1687	nE:397	nI:353	nP:78	nR:3540	nF:7	node:[8987]	E -> I
T:62.335	nS:5625	nQ:1687	nE:396	nI:354	nP:78	nR:3540	nF:7	node:[1217]	I -> R
T:62.339	nS:5625	nQ:1687	nE:396	nI:353	nP:78	nR:3541	nF:7	node:[6192]	E -> I
T:62.344	nS:5625	nQ:1687	nE:395	nI:354	nP:78	nR:3541	nF:7	node:[7575]	E -> I
T:62.355	nS:5625	nQ:1687	nE:394	nI:355	nP:78	nR:3541	nF:7	node:[40]	E -> I
T:62.355	nS:5625	nQ:1687	nE:393	nI:356	nP:78	nR:3541	nF:7	node:[7848]	S -> E
T:62.361	nS:5624	nQ:1687	nE:394	nI:356	nP:78	nR:3541	nF:7	node:[5470]	I -> R
T:62.364	nS:5624	nQ:1687	nE:394	nI:355	nP:78	nR:3542	nF:7	node:[4852]	E -> I
T:62.365	nS:5624	nQ:1687	nE:393	nI:356	nP:78	nR:3542	nF:7	node:[7757]	I -> R
T:62.365	nS:5624	nQ:1687	nE:393	nI:355	nP:78	nR:3543	nF:7	node:[5167]	I -> R
T:62.370	nS:5624	nQ:1687	nE:393	nI:354	nP:78	nR:3544	nF:7	node:[4893]	P -> R
T:62.371	nS:5624	nQ:1687	nE:393	nI:354	nP:77	nR:3545	nF:7	node:[9602]	E -> I
T:62.375	nS:5624	nQ:1687	nE:392	nI:355	nP:77	nR:3545	nF:7	node:[1186]	S -> E
T:62.377	nS:5623	nQ:1687	nE:393	nI:355	nP:77	nR:3545	nF:7	node:[417]	E -> I
T:62.381	nS:5623	nQ:1687	nE:392	nI:356	nP:77	nR:3545	nF:7	node:[6228]	I -> R
T:62.382	nS:5623	nQ:1687	nE:392	nI:355	nP:77	nR:3546	nF:7	node:[7975]	E -> I
T:62.383	nS:5623	nQ:1687	nE:391	nI:356	nP:77	nR:3546	nF:7	node:[5358]	I -> R
T:62.387	nS:5623	nQ:1687	nE:391	nI:355	nP:77	nR:3547	nF:7	node:[5761]	E -> I
T:62.392	nS:5623	nQ:1687	nE:390	nI:356	nP:77	nR:3547	nF:7	node:[3993]	I -> R
T:62.393	nS:5623	nQ:1687	nE:390	nI:355	nP:77	nR:3548	nF:7	node:[2581]	E -> I
T:62.393	nS:5623	nQ:1687	nE:389	nI:356	nP:77	nR:3548	nF:7	node:[6853]	I -> R
T:62.400	nS:5623	nQ:1687	nE:389	nI:355	nP:77	nR:3549	nF:7	node:[9277]	S -> E
T:62.405	nS:5622	nQ:1687	nE:390	nI:355	nP:77	nR:3549	nF:7	node:[769]	S -> E
T:62.413	nS:5621	nQ:1687	nE:391	nI:355	nP:77	nR:3549	nF:7	node:[8766]	S -> E
T:62.413	nS:5620	nQ:1687	nE:392	nI:355	nP:77	nR:3549	nF:7	node:[4181]	I -> R
T:62.442	nS:5620	nQ:1687	nE:392	nI:354	nP:77	nR:3550	nF:7	node:[3270]	S -> E
T:62.449	nS:5619	nQ:1687	nE:393	nI:354	nP:77	nR:3550	nF:7	node:[6218]	I -> R
T:62.450	nS:5619	nQ:1687	nE:393	nI:353	nP:77	nR:3551	nF:7	node:[3805]	I -> P
T:62.452	nS:5619	nQ:1692	nE:393	nI:352	nP:78	nR:3551	nF:7	node:[892]	E -> I
T:62.463	nS:5619	nQ:1692	nE:392	nI:353	nP:78	nR:3551	nF:7	node:[9489]	E -> I
T:62.465	nS:5619	nQ:1692	nE:391	nI:354	nP:78	nR:3551	nF:7	node:[5549]	I -> R
T:62.467	nS:5619	nQ:1692	nE:391	nI:353	nP:78	nR:3552	nF:7	node:[5472]	I -> R
T:62.470	nS:5619	nQ:1692	nE:391	nI:352	nP:78	nR:3553	nF:7	node:[7802]	E -> I
T:62.475	nS:5619	nQ:1692	nE:390	nI:353	nP:78	nR:3553	nF:7	node:[3438]	I -> R
T:62.479	nS:5619	nQ:1692	nE:390	nI:352	nP:78	nR:3554	nF:7	node:[5673]	S -> E
T:62.488	nS:5618	nQ:1692	nE:391	nI:352	nP:78	nR:3554	nF:7	node:[2596]	S -> E
T:62.495	nS:5617	nQ:1692	nE:392	nI:352	nP:78	nR:3554	nF:7	node:[7673]	S -> E
T:62.502	nS:5616	nQ:1692	nE:393	nI:352	nP:78	nR:3554	nF:7	node:[3509]	E -> I
